,Board Name,Board Type,School Type,School Level,School Language,Grade Range,City,Enrolment,Percentage of Students Whose First Language Is Not English,Percentage of Students Whose First Language Is Not French,Percentage of Students Who Are New to Canada from a Non-English Speaking Country,Percentage of Students Who Are New to Canada from a Non-French Speaking Country,Percentage of Students Receiving Special Education Services,Percentage of Students Identified as Gifted,Percentage of Children Who Live in Low-Income Households,Percentage of Students Whose Parents Have Some University Education,Avg_EQAO,Avg_change_EQAO,Avg_age_aggr,Age_0to14yrs_aggr,Age_15to64yrs_aggr,Age_65+yrs_aggr,Avg_household_size_aggr,Perc_Dwelling_Single-detached house_aggr,Perc_Dwelling_Apartment_aggr,Perc_Dwelling_Otherattached_aggr,Perc_MaritalStatus_Married_aggr,Perc_MaritalStatus_NotMarried_aggr,Perc_KnowledgeofOfficialLanguage_EnglishOnly_aggr,Perc_KnowledgeofOfficialLanguage_FrenchOnly_aggr,Perc_KnowledgeofOfficialLanguage_both_aggr,Perc_KnowledgeofOfficialLanguage_none_aggr,Perc_Canadian citizens_aggr,Perc_NotCanadianCitizens_aggr,Perc_Immigration_Non-immigrants_aggr,Perc_Immigration_Immigrants_aggr,Perc_Immigration_Non-permanent residents_aggr,Perc_Immigration_SelectedPlacesBirth_Americas_aggr,Perc_Immigration_SelectedPlacesBirth_Europe_aggr,Perc_Immigration_SelectedPlacesBirth_Africa_aggr,Perc_Immigration_SelectedPlacesBirth_Asia_aggr,Perc_Immigration_SelectedPlacesBirth_Oceania_Other_aggr,Perc_Housing_Owner_aggr,Perc_Housing_Renter_aggr,Perc_Housing_BandHousing_aggr,Perc_EthnicOrigin_NorthAmericanAboriginal_aggr,Perc_EthnicOrigin_OtherNorthAmerican_aggr,Perc_EthnicOrigin_European_aggr,Perc_EthnicOrigin_Caribbean_aggr,Perc_EthnicOrigin_LatinCentralSouthAmerican_aggr,Perc_EthniOrigin_African_aggr,Perc_EthnicOrigin_Oceania_aggr,Perc_Education_No certificateDiplomaDegree_aggr,Perc_Education_Secondary(high)SchoolDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_ApprenticeshipTradesCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_CollegeCEGEPOtherNon-universityCertificateDiploma_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaBelowBachelorLevel_aggr,Perc_Education_PostsecondaryCertificateDiplomaDegree_UniversityCertificateDiplomaDegreeBachelorLevelAbove_aggr,Perc_Labour_InLabourForce_Employed_aggr,Perc_Labour_InLabourForce_Unemployed_aggr,Perc_Labour_NotInLabourForce_aggr,EQAO_Class
3885,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-5,Etobicoke,168.0,38.7,100.0,0.0,0.0,6.5,0.0,20.8,60.2,85.0,7.0,45.325,13.1,63.65,23.1,2.6,26.75438596491228,50.43859649122807,22.807017543859647,54.285714285714285,45.714285714285715,89.48306595365419,0.17825311942959002,7.66488413547237,2.6737967914438503,91.66666666666666,8.333333333333332,46.03174603174603,52.20458553791887,1.763668430335097,7.216494845360824,49.48453608247423,7.560137457044673,35.738831615120276,0.0,74.78260869565217,25.217391304347824,0.0,2.5948103792415167,14.97005988023952,71.8562874251497,2.9940119760479043,1.5968063872255487,5.9880239520958085,0.0,14.314115308151093,24.055666003976143,7.3558648111332,16.898608349900595,4.174950298210735,33.20079522862823,55.08982035928144,4.990019960079841,39.920159680638726,Excellent
3886,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Scarborough,284.0,87.7,100.0,12.0,12.0,9.8,0.0,28.8,20.0,82.66666666666667,6.833333333333333,44.325,13.1,65.225,21.900000000000002,3.7,57.647058823529406,0.0,42.35294117647059,55.32994923857868,44.67005076142132,69.23076923076923,0.0,2.769230769230769,28.000000000000004,77.10280373831776,22.897196261682243,28.81619937694704,66.66666666666666,4.517133956386292,6.697459584295612,2.0785219399538106,1.1547344110854503,90.06928406466513,0.0,88.75739644970415,11.242603550295858,0.0,0.0,22.689075630252102,26.05042016806723,32.773109243697476,12.605042016806722,5.88235294117647,0.0,30.036630036630036,30.76923076923077,2.380952380952381,14.835164835164836,1.6483516483516485,20.32967032967033,50.45372050816697,5.9891107078039925,43.55716878402904,Excellent
3887,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-5,Etobicoke,435.0,43.0,99.3,4.8,4.8,13.5,0.0,12.4,69.2,85.0,-0.6666666666666666,43.24999999999999,17.025,64.0,19.0,2.65,48.07692307692308,44.871794871794876,7.051282051282051,59.29203539823009,40.707964601769916,87.5609756097561,0.0,10.487804878048781,1.951219512195122,94.27207637231504,5.727923627684964,63.657957244655584,35.86698337292161,0.4750593824228029,10.666666666666668,78.0,0.0,11.333333333333332,0.0,53.84615384615385,46.15384615384615,0.0,0.4444444444444444,16.22222222222222,78.44444444444446,1.1111111111111112,3.111111111111111,0.6666666666666667,0.0,10.541310541310542,22.79202279202279,3.418803418803419,15.954415954415953,3.133903133903134,44.15954415954416,61.71428571428571,4.571428571428571,33.714285714285715,Excellent
3888,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,6-8,North York,585.0,44.4,99.7,7.5,7.4,25.4,0.0,31.5,55.7,65.66666666666667,-2.3333333333333335,44.599999999999994,15.8,61.925000000000004,22.275000000000002,2.725,63.358778625954194,0.0,36.6412213740458,59.66101694915255,40.33898305084746,83.04597701149426,0.0,15.229885057471265,1.7241379310344827,96.98630136986301,3.0136986301369864,73.84196185286103,25.068119891008173,1.08991825613079,13.541666666666666,37.5,6.25,42.70833333333333,0.0,73.57142857142858,26.42857142857143,0.0,2.0527859237536656,18.7683284457478,70.38123167155426,2.6392961876832843,1.7595307917888565,4.398826979472141,0.0,16.233766233766232,23.051948051948052,4.545454545454546,15.259740259740258,3.571428571428571,37.33766233766234,51.9607843137255,3.594771241830065,44.44444444444444,Fair
3889,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Toronto,830.0,34.9,99.5,5.3,5.3,29.7,5.5,23.5,54.2,59.333333333333336,-5.0,43.5,15.024999999999999,64.65,19.974999999999998,2.2249999999999996,6.451612903225806,31.451612903225808,62.096774193548384,52.43362831858407,47.56637168141593,82.05607476635514,0.1869158878504673,13.084112149532709,4.672897196261682,95.2286282306163,4.7713717693836974,65.00994035785288,33.59840954274354,1.3916500994035785,15.976331360946746,31.952662721893493,8.875739644970414,43.19526627218935,0.0,56.62650602409639,43.373493975903614,0.0,1.2072434607645874,22.132796780684107,63.38028169014085,5.030181086519115,4.627766599597585,3.6217303822937628,0.0,16.89814814814815,18.287037037037038,3.009259259259259,19.90740740740741,2.5462962962962963,39.351851851851855,59.86078886310905,5.56844547563805,34.5707656612529,Bad
3890,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Toronto,176.0,15.9,96.6,0.0,0.0,8.5,0.0,12.0,71.0,75.33333333333333,-8.0,39.65,8.65,75.675,15.1,2.3,8.955223880597014,0.0,91.04477611940298,40.569395017793596,59.430604982206404,79.08496732026144,0.0,14.705882352941178,6.209150326797386,90.2439024390244,9.75609756097561,63.32179930795848,32.52595155709342,4.1522491349480966,13.402061855670103,63.91752577319587,4.123711340206185,18.556701030927837,0.0,41.40625,58.59375,0.0,2.2082018927444795,17.665615141955836,74.13249211356468,0.0,4.100946372239748,0.6309148264984227,1.2618296529968454,18.587360594795538,20.817843866171003,2.6022304832713754,13.754646840148698,1.486988847583643,42.75092936802974,66.7910447761194,7.462686567164178,25.74626865671642,Fair
3891,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Scarborough,326.0,46.9,100.0,6.1,6.4,17.7,0.0,22.4,38.8,75.83333333333333,-5.666666666666667,44.075,10.85,68.25,20.9,3.475,88.0,0.0,12.0,57.32984293193717,42.67015706806283,93.72093023255815,0.0,4.186046511627907,2.0930232558139537,92.67241379310344,7.327586206896551,35.775862068965516,63.793103448275865,0.43103448275862066,23.809523809523807,9.863945578231291,3.4013605442176873,62.925170068027214,0.0,93.89312977099237,6.106870229007633,0.0,0.0,11.864406779661017,45.33898305084746,26.69491525423729,8.47457627118644,7.627118644067797,0.0,15.66265060240964,31.566265060240962,4.819277108433735,18.795180722891565,4.096385542168675,25.060240963855424,54.45783132530121,7.710843373493977,37.83132530120482,Fair
3892,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Toronto,504.0,6.5,99.4,0.0,0.0,10.1,0.0,14.2,72.6,77.83333333333333,2.6666666666666665,37.4,17.55,73.35000000000001,8.725,2.225,2.7131782945736433,16.666666666666664,80.62015503875969,52.760736196319016,47.239263803680984,79.20433996383363,0.0,17.72151898734177,3.074141048824593,93.75,6.25,75.62724014336918,21.863799283154123,2.5089605734767026,17.073170731707318,27.64227642276423,1.6260162601626018,51.21951219512195,2.4390243902439024,61.832061068702295,38.16793893129771,0.0,3.214285714285714,21.25,66.60714285714285,4.464285714285714,1.9642857142857142,1.607142857142857,0.8928571428571428,7.559395248380129,22.24622030237581,1.2958963282937366,17.062634989200866,2.591792656587473,49.24406047516199,75.9656652360515,4.721030042918455,19.313304721030043,Fair
3893,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Toronto,105.0,0.0,100.0,0.0,0.0,10.4,0.0,10.7,70.0,83.5,9.166666666666666,38.675000000000004,11.924999999999999,76.55000000000001,10.65,1.9500000000000002,2.515723270440252,82.80922431865828,14.675052410901468,50.0,50.0,83.14087759815243,0.11547344110854503,15.1270207852194,1.6166281755196306,85.31073446327684,14.689265536723164,53.680634201585505,42.46885617214043,3.8505096262740657,13.066666666666665,63.733333333333334,2.666666666666667,20.0,0.5333333333333333,18.84057971014493,81.15942028985508,0.0,1.7758046614872365,13.762486126526083,76.24861265260822,1.6648168701442843,4.772475027746948,1.7758046614872365,0.0,7.496823379923762,17.280813214739517,3.5578144853875475,16.772554002541295,2.7954256670902162,52.09656925031766,69.3384223918575,5.852417302798982,24.80916030534351,Excellent
3894,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-5,Toronto,225.0,41.8,99.6,30.7,35.1,20.0,0.0,21.3,70.0,51.0,-0.3333333333333333,42.95,10.125,71.55,17.875,2.125,5.159705159705159,80.5896805896806,14.250614250614252,50.2092050209205,49.7907949790795,86.9620253164557,0.0,7.721518987341772,5.3164556962025316,72.97633872976338,27.023661270236616,31.880448318804483,58.40597758405978,9.71357409713574,9.615384615384617,17.094017094017094,6.837606837606838,66.45299145299145,0.0,61.940298507462686,38.059701492537314,0.0,2.968036529680365,14.15525114155251,58.675799086758,4.337899543378995,6.8493150684931505,12.557077625570775,0.45662100456621,8.28804347826087,21.331521739130434,4.3478260869565215,15.896739130434783,2.309782608695652,47.82608695652174,62.96296296296296,5.8984910836762685,31.13854595336077,Bad
3897,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Toronto,343.0,49.0,99.7,4.7,4.7,31.4,0.0,53.0,36.5,43.333333333333336,0.16666666666666666,36.1,12.425,81.2,5.75,2.25,0.6514657980456027,79.15309446254072,20.195439739413683,42.27005870841487,57.72994129158513,83.98576512455516,0.1779359430604982,12.98932384341637,2.8469750889679712,82.47787610619469,17.52212389380531,54.982206405693944,38.256227758007114,6.761565836298933,12.093023255813954,17.209302325581397,13.953488372093023,55.81395348837209,0.9302325581395349,43.18181818181818,56.81818181818182,0.0,1.1682242990654206,23.598130841121495,48.831775700934585,4.672897196261682,5.841121495327103,14.953271028037381,0.9345794392523363,10.756972111553784,21.91235059760956,2.589641434262948,14.342629482071715,2.1912350597609564,48.20717131474104,68.26347305389223,5.788423153692615,25.948103792415168,Bad
3898,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Toronto,899.0,68.6,99.3,32.3,32.0,11.5,0.0,26.9,55.2,57.0,-4.333333333333333,43.225,11.350000000000001,70.925,17.6,2.75,23.31288343558282,71.77914110429448,4.9079754601226995,52.66497461928934,47.33502538071066,89.74358974358975,0.0,4.23634336677815,6.0200668896321075,67.77142857142857,32.22857142857143,22.93577981651376,72.70642201834863,4.3577981651376145,5.2215189873417724,19.62025316455696,0.7911392405063291,74.36708860759494,0.0,56.03715170278638,43.962848297213625,0.0,1.098901098901099,9.065934065934066,80.4945054945055,1.3736263736263736,5.4945054945054945,2.4725274725274726,0.0,11.757105943152455,29.457364341085274,5.038759689922481,12.790697674418606,4.3927648578811365,36.56330749354005,54.90956072351422,3.875968992248062,41.21447028423773,Bad
3899,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Toronto,231.0,12.1,100.0,5.2,5.2,13.8,0.0,20.5,42.3,83.0,23.833333333333332,38.225,10.5,80.725,8.325,1.925,0.87527352297593,62.36323851203501,36.76148796498906,45.76043068640646,54.23956931359354,80.75916230366492,0.13089005235602094,16.623036649214658,2.486910994764398,90.87248322147651,9.12751677852349,69.87951807228916,27.443105756358772,2.677376171352075,14.903846153846153,37.5,6.25,38.46153846153847,2.8846153846153846,59.25110132158591,40.7488986784141,0.0,1.1406844106463878,17.23700887198986,70.46894803548795,2.788339670468948,4.055766793409378,3.802281368821293,0.5069708491761723,6.811594202898551,11.594202898550725,3.3333333333333335,15.36231884057971,2.753623188405797,60.14492753623188,81.13207547169812,3.9187227866473147,14.949201741654573,Excellent
3900,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Scarborough,165.0,47.3,100.0,7.9,7.9,10.3,0.0,35.4,51.2,65.0,9.333333333333334,40.849999999999994,14.875,70.35,14.55,3.075,57.971014492753625,0.0,42.028985507246375,49.862258953168045,50.13774104683195,90.97387173396675,0.0,4.98812351543943,4.038004750593824,87.24489795918367,12.755102040816327,45.501285347043705,53.98457583547558,0.5141388174807198,8.411214953271028,14.953271028037381,4.205607476635514,72.42990654205607,0.0,80.46875,19.53125,0.0,2.0408163265306123,18.775510204081634,62.857142857142854,5.714285714285714,4.8979591836734695,5.714285714285714,0.0,21.791044776119403,32.537313432835816,6.567164179104477,14.626865671641792,5.970149253731343,18.507462686567163,57.91044776119403,3.582089552238806,38.50746268656716,Fair
3901,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-5,North York,209.0,34.9,99.5,8.1,7.2,10.5,0.0,13.1,74.9,90.0,-0.3333333333333333,51.425,12.95,53.25,34.275,2.3,36.477987421383645,58.17610062893082,5.345911949685535,53.28719723183391,46.71280276816609,87.9746835443038,0.0,10.126582278481013,1.89873417721519,94.2457231726283,5.7542768273716955,58.850931677018636,38.975155279503106,2.1739130434782608,9.9601593625498,40.23904382470119,5.179282868525896,43.02788844621514,1.593625498007968,80.60606060606061,19.393939393939394,0.0,0.859106529209622,17.18213058419244,74.74226804123711,2.5773195876288657,1.8900343642611683,2.2336769759450172,0.5154639175257731,9.605488850771868,26.07204116638079,2.7444253859348198,16.80960548885077,4.288164665523156,40.480274442538594,45.53264604810997,3.7800687285223367,50.687285223367695,Excellent
3902,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Etobicoke,785.0,23.9,99.7,4.5,4.6,12.2,0.0,7.9,75.4,84.33333333333333,4.5,43.975,17.875,61.075,21.475,2.7749999999999995,95.65217391304348,0.0,4.3478260869565215,61.08108108108108,38.91891891891892,88.64142538975501,0.0,8.68596881959911,2.6726057906458798,94.98910675381264,5.010893246187364,66.5938864628821,32.751091703056765,0.6550218340611353,7.236842105263158,64.47368421052632,1.3157894736842104,26.973684210526315,0.0,94.44444444444444,5.555555555555555,0.0,0.881057268722467,15.198237885462554,79.73568281938326,0.4405286343612335,2.2026431718061676,1.5418502202643172,0.0,14.555256064690028,25.60646900269542,4.0431266846361185,15.09433962264151,1.6172506738544474,39.083557951482476,57.294429708222815,5.570291777188329,37.13527851458886,Excellent
3903,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Scarborough,361.0,59.3,99.7,3.6,3.9,8.5,0.0,28.7,48.8,78.66666666666667,-8.166666666666666,44.275,11.475,68.1,20.025,3.0999999999999996,72.93233082706767,0.0,27.06766917293233,56.8,43.2,80.09478672985783,0.0,5.924170616113744,13.981042654028435,84.57831325301206,15.421686746987953,40.04854368932039,57.28155339805825,2.669902912621359,9.787234042553191,8.936170212765958,0.851063829787234,80.42553191489363,0.0,79.06976744186046,20.930232558139537,0.0,1.1049723756906076,18.784530386740332,53.03867403314917,21.54696132596685,3.314917127071823,2.209944751381215,0.0,17.694369973190348,30.563002680965145,2.949061662198391,19.302949061662197,2.949061662198391,26.541554959785525,51.49863760217984,6.539509536784741,41.96185286103542,Fair
3904,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Toronto,850.0,62.8,99.8,13.6,13.4,16.1,0.0,27.5,25.5,57.666666666666664,1.6666666666666667,38.45,18.424999999999997,67.6,14.600000000000001,3.35,5.752212389380531,86.4306784660767,7.817109144542774,51.05672969966629,48.9432703003337,85.37117903930131,0.17467248908296942,3.406113537117904,11.048034934497815,70.53649956024626,29.463500439753737,26.72527472527473,70.41758241758241,2.857142857142857,16.261682242990656,5.109034267912772,8.909657320872274,69.59501557632399,0.12461059190031153,41.72767203513909,58.27232796486091,0.0,0.5353319057815845,17.237687366167023,23.233404710920773,24.62526766595289,9.421841541755889,24.946466809421842,0.0,35.375275938189844,28.697571743929362,3.9735099337748347,13.134657836644593,2.3178807947019866,16.501103752759384,48.481501932633904,7.012700165654334,44.505797901711766,Bad
3905,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Scarborough,142.0,51.4,100.0,0.0,0.0,16.9,0.0,25.0,42.8,80.16666666666667,22.333333333333332,44.325,14.049999999999999,63.85,21.9,2.9749999999999996,72.97297297297297,0.0,27.027027027027028,55.46875,44.53125,88.98876404494382,0.22471910112359553,6.067415730337078,4.719101123595506,87.30853391684902,12.691466083150985,50.0,47.14912280701755,2.850877192982456,18.779342723004692,14.553990610328638,3.755868544600939,61.97183098591549,0.9389671361502347,86.48648648648648,13.513513513513514,0.0,1.2944983818770228,16.828478964401295,59.8705501618123,11.326860841423949,5.501618122977346,5.177993527508091,0.0,21.038961038961038,27.532467532467532,4.935064935064935,18.441558441558442,3.3766233766233764,24.675324675324674,51.688311688311686,5.974025974025974,42.33766233766234,Excellent
3906,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Scarborough,226.0,76.1,100.0,15.9,15.9,16.3,0.0,26.0,47.9,72.83333333333333,-4.666666666666667,44.2,14.1,65.575,20.225,3.125,94.6969696969697,0.0,5.303030303030303,63.20224719101124,36.79775280898877,88.3495145631068,0.24271844660194172,6.796116504854369,4.611650485436893,92.82296650717703,7.177033492822966,55.39568345323741,44.60431654676259,0.0,3.225806451612903,19.892473118279568,6.451612903225806,70.43010752688173,0.0,98.4126984126984,1.5873015873015872,0.0,0.0,21.839080459770116,72.03065134099617,1.532567049808429,1.1494252873563218,3.4482758620689653,0.0,9.722222222222223,19.72222222222222,3.6111111111111107,20.833333333333336,3.888888888888889,42.22222222222222,58.10055865921788,4.4692737430167595,37.43016759776536,Fair
3908,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-8,Etobicoke,658.0,38.1,99.8,11.2,11.2,17.0,5.9,44.1,20.9,68.0,0.3333333333333333,39.875,16.725,67.475,15.974999999999998,3.275,9.03954802259887,85.31073446327684,5.649717514124294,51.03793843951324,48.96206156048676,85.55240793201133,0.16997167138810199,3.569405099150141,10.708215297450426,70.67883628066173,29.321163719338276,27.08095781071836,70.2394526795895,2.679589509692132,19.367909238249595,5.834683954619125,8.914100486223662,65.72123176661265,0.1620745542949757,44.756554307116104,55.243445692883896,0.0,0.6402048655569782,16.901408450704224,26.12035851472471,24.455825864276566,10.755441741357235,21.12676056338028,0.0,37.06343549536707,28.367783321454027,3.848895224518888,14.397719173200285,2.2808267997148968,14.041339985744832,49.32094353109363,7.219442458899214,43.459614010007144,Fair
3909,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Elementary,English,JK-6,Toronto,211.0,60.7,99.5,37.9,38.9,9.4,0.0,22.3,72.8,81.16666666666667,8.5,40.075,16.025,68.85000000000001,14.674999999999999,2.325,27.155172413793103,69.82758620689656,3.0172413793103448,51.724137931034484,48.275862068965516,86.35477582846003,0.0,12.865497076023392,0.7797270955165692,82.85163776493256,17.148362235067438,55.03875968992248,40.116279069767444,4.844961240310078,21.052631578947366,30.62200956937799,5.263157894736842,43.0622009569378,0.0,36.40167364016737,63.59832635983263,0.0,1.4141414141414141,11.717171717171718,72.52525252525253,5.05050505050505,5.656565656565657,2.6262626262626263,1.0101010101010102,8.314606741573034,20.0,3.146067415730337,15.730337078651685,2.9213483146067416,49.8876404494382,64.86486486486487,5.405405405405405,29.72972972972973,Excellent
3910,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Toronto,1266.0,26.1,99.1,5.7,5.8,18.7,2.4,15.9,74.9,76.33333333333333,7.666666666666667,43.425,5.7,75.45,19.075,1.525,0.1049317943336831,88.1427072402938,11.752360965372507,41.07648725212464,58.92351274787535,83.44414893617021,0.06648936170212766,14.561170212765958,1.928191489361702,82.54380272550293,17.45619727449708,54.345006485084305,40.66147859922179,4.993514915693904,13.694267515923567,35.03184713375796,7.165605095541401,43.152866242038215,0.9554140127388535,15.031315240083506,84.96868475991648,0.0,2.0611702127659575,18.41755319148936,66.68882978723404,3.0585106382978724,5.11968085106383,4.521276595744681,0.13297872340425532,7.713690062543432,18.763029881862405,2.9881862404447532,16.400277970813065,2.8492008339124393,51.2856150104239,67.61640027797081,5.767894371091035,26.61570535093815,Fair
3912,Toronto DSB,Pub Dist Sch Brd (E/F),Public,Secondary,English,9-12,Toronto,1790.0,16.0,99.5,2.1,2.1,49.8,26.7,15.8,68.0,74.0,2.6666666666666665,39.9,10.35,77.275,12.625,1.775,6.0324825986078885,74.94199535962876,19.02552204176334,43.81679389312977,56.18320610687023,82.66850068775791,0.1375515818431912,15.680880330123797,1.5130674002751032,83.4965034965035,16.503496503496503,58.26330532212886,36.97478991596639,4.761904761904762,17.537313432835823,27.238805970149254,6.7164179104477615,47.76119402985074,0.7462686567164178,23.349056603773587,76.65094339622641,0.0,1.7569546120058566,16.83748169838946,67.93557833089312,3.6603221083455346,4.831625183016105,4.978038067349927,0.0,6.521739130434782,17.080745341614907,2.7950310559006213,15.062111801242237,2.639751552795031,55.90062111801242,66.2015503875969,4.0310077519379846,29.767441860465116,Fair
